birth_date,depth_chart_position,search_full_name,espn_id,active,swish_id,gsis_id,last_name,fantasy_data_id,years_exp,team,sportradar_id,injury_body_part,status,weight,yahoo_id,kalshi_id,college,oddsjam_id,number,stats_id,age,injury_status,rotowire_id,first_name,full_name,sleeper_id,rotoworld_id,nflstats_id,position,headshot_url,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr
2000-03-01,TE,colsonyankoff,,True,1107232.0,,Yankoff,25674.0,1.0,WAS,8344b150-0667-11ef-8407-311b2612bbe3,,Active,225,,7394b896-554a-4c63-8f5f-ffc854e2c249,UCLA,95D4CB7FB219,80.0,,25.0,,18160.0,Colson,Colson Yankoff,11942,,00-0039686,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",2025,3,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2000-03-01,TE,colsonyankoff,,True,1107232.0,,Yankoff,25674.0,1.0,WAS,8344b150-0667-11ef-8407-311b2612bbe3,,Active,225,,7394b896-554a-4c63-8f5f-ffc854e2c249,UCLA,95D4CB7FB219,80.0,,25.0,,18160.0,Colson,Colson Yankoff,11942,,00-0039686,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",2025,4,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2000-03-01,TE,colsonyankoff,,True,1107232.0,,Yankoff,25674.0,1.0,WAS,8344b150-0667-11ef-8407-311b2612bbe3,,Active,225,,7394b896-554a-4c63-8f5f-ffc854e2c249,UCLA,95D4CB7FB219,80.0,,25.0,,18160.0,Colson,Colson Yankoff,11942,,00-0039686,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",2025,5,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2000-03-01,TE,colsonyankoff,,True,1107232.0,,Yankoff,25674.0,1.0,WAS,8344b150-0667-11ef-8407-311b2612bbe3,,Active,225,,7394b896-554a-4c63-8f5f-ffc854e2c249,UCLA,95D4CB7FB219,80.0,,25.0,,18160.0,Colson,Colson Yankoff,11942,,00-0039686,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",2025,6,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2000-03-01,TE,colsonyankoff,,True,1107232.0,,Yankoff,25674.0,1.0,WAS,8344b150-0667-11ef-8407-311b2612bbe3,,Active,225,,7394b896-554a-4c63-8f5f-ffc854e2c249,UCLA,95D4CB7FB219,80.0,,25.0,,18160.0,Colson,Colson Yankoff,11942,,00-0039686,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",2025,7,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,1,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,10,0,0,0,3,7,1,0.8265560761210509,0,3.3333333333333335,0.022222222222222223,0.0084985835694051,0.0392823418319169,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.0,2.0
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,2,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,3,38,0,0,0,28,10,2,2.2665598301100545,0,1.3571428571428572,0.13043478260869565,0.208955223880597,0.3419208306294613,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.8000000000000003,6.800000000000001
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,3,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,28,0,0,0,34,11,2,1.5468744952231646,0,0.8235294117647058,0.08333333333333333,0.1642512077294686,0.239975845410628,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.8000000000000003,4.800000000000001
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,4,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,24,0,0,0,-3,27,1,1.6837011862080544,0,0.0,0.058823529411764705,-0.019867549668874173,0.07432800934943513,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.4000000000000004,3.4000000000000004
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,6,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,5,0,0,0,4,1,0,0.09454384120181203,0,1.25,0.041666666666666664,0.014084507042253521,0.07235915492957747,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.5,1.5
1994-10-29,TE,austinhooper,3043275.0,True,739424.0,00-0032392,Hooper,17963.0,9.0,NE,90c2a93f-d837-4e1b-b57c-56648903a8db,,Active,254,29315.0,b9d7146f-8af0-4c3f-a9b7-ed2f677e8497,Stanford,9D777F662D0A,81.0,739424.0,30.0,,10748.0,Austin,Austin Hooper,3202,11301.0,00-0032392,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",2025,7,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,11,1,0,0,10,1,1,1.6154095995007083,0,1.1,0.08333333333333333,0.050761421319796954,0.16053299492385786,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.1,9.1
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,1,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,4,0,0,0,0,-0.06732257106341422,0,4,7,44,1,0,0,69,12,2,-6.757993718566418,0,0.6376811594202898,0.35,0.5897435897435898,0.9378205128205127,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.8,14.8
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,2,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,6,81,0,0,0,102,22,2,-1.5722622162820183,0,0.7941176470588235,0.2857142857142857,0.40476190476190477,0.7119047619047618,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.1,11.1
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,3,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,7,75,0,0,0,49,44,2,4.762454372679721,0,1.530612244897959,0.2916666666666667,0.26063829787234044,0.6199468085106383,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.5,12.5
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,4,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,10,11,126,0,0,0,132,32,5,7.1090359421796165,0,0.9545454545454546,0.2619047619047619,0.3940298507462687,0.668678038379531,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.600000000000001,22.6
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,5,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,11,123,0,0,0,166,40,6,8.635603252390865,0,0.7409638554216867,0.3235294117647059,0.6587301587301587,0.9464052287581699,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.3,19.3
1999-06-16,LWR,justinjefferson,4262921.0,True,1069535.0,,Jefferson,21685.0,5.0,MIN,4131d4ee-0318-4bb5-832a-4dec80668a4f,,Active,195,32692.0,9e26a3d3-5831-43df-94c7-eef45f108d79,LSU,450F0163A86E,18.0,,26.0,,14509.0,Justin,Justin Jefferson,6794,,00-0036322,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2025,7,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,10,79,0,0,0,122,58,3,-3.6161797862150706,0,0.6475409836065574,0.25,0.28978622327790976,0.5778503562945368,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.9,12.9
1999-08-18,LWR,tyrellshavers,,True,973949.0,,Shavers,24511.0,2.0,BUF,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,Active,211,,3dd5de0d-1184-4ec3-af82-b7cb006f2857,San Diego State,6C4C34F7CDC3,14.0,,26.0,,17555.0,Tyrell,Tyrell Shavers,11377,,00-0038679,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfazuecipz3csodtztwc",2025,2,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,2,0,0,0,0,25,0,0,-1.680226000258699,0,0.0,0.08,0.17123287671232876,0.2398630136986301,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-08-18,LWR,tyrellshavers,,True,973949.0,,Shavers,24511.0,2.0,BUF,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,Active,211,,3dd5de0d-1184-4ec3-af82-b7cb006f2857,San Diego State,6C4C34F7CDC3,14.0,,26.0,,17555.0,Tyrell,Tyrell Shavers,11377,,00-0038679,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfazuecipz3csodtztwc",2025,3,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,24,0,0,0,8,16,2,2.961214954557363,0,3.0,0.07407407407407407,0.07207207207207207,0.16156156156156154,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.4000000000000004,4.4
1999-08-18,LWR,tyrellshavers,,True,973949.0,,Shavers,24511.0,2.0,BUF,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,Active,211,,3dd5de0d-1184-4ec3-af82-b7cb006f2857,San Diego State,6C4C34F7CDC3,14.0,,26.0,,17555.0,Tyrell,Tyrell Shavers,11377,,00-0038679,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfazuecipz3csodtztwc",2025,4,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-08-18,LWR,tyrellshavers,,True,973949.0,,Shavers,24511.0,2.0,BUF,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,Active,211,,3dd5de0d-1184-4ec3-af82-b7cb006f2857,San Diego State,6C4C34F7CDC3,14.0,,26.0,,17555.0,Tyrell,Tyrell Shavers,11377,,00-0038679,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfazuecipz3csodtztwc",2025,5,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,18,0,0,-0.5519646026659757,0,0.0,0.03333333333333333,0.07317073170731707,0.10121951219512196,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-08-18,LWR,tyrellshavers,,True,973949.0,,Shavers,24511.0,2.0,BUF,07eb12f0-f011-11ed-ac82-d7e41925e5ba,,Active,211,,3dd5de0d-1184-4ec3-af82-b7cb006f2857,San Diego State,6C4C34F7CDC3,14.0,,26.0,,17555.0,Tyrell,Tyrell Shavers,11377,,00-0038679,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfazuecipz3csodtztwc",2025,6,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,27,0,0,0,66,5,1,-0.36164911970263347,0,0.4090909090909091,0.19230769230769232,0.22996515679442509,0.44943714821763603,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.7,5.7
,,tylerjohnson,,True,,,Johnson,,1.0,,a4f1ae80-c97d-11ec-a1a0-57a82b503f37,,Active,280,,,Arizona State,,0.0,,,,,Tyler,Tyler Johnson,8550,,00-0036427,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",2025,1,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,31,0,0,0,20,11,1,2.8432018449530005,0,1.55,0.09523809523809523,0.11834319526627218,0.22569737954353336,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.1,5.1
,,tylerjohnson,,True,,,Johnson,,1.0,,a4f1ae80-c97d-11ec-a1a0-57a82b503f37,,Active,280,,,Arizona State,,0.0,,,,,Tyler,Tyler Johnson,8550,,00-0036427,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",2025,2,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,22,0,0,-0.7032637575175613,0,0.0,0.047619047619047616,0.12790697674418605,0.16096345514950167,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
,,tylerjohnson,,True,,,Johnson,,1.0,,a4f1ae80-c97d-11ec-a1a0-57a82b503f37,,Active,280,,,Arizona State,,0.0,,,,,Tyler,Tyler Johnson,8550,,00-0036427,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",2025,3,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,32,0,0,0,36,18,2,1.2842764736851677,0,0.8888888888888888,0.08571428571428572,0.2236024844720497,0.2850931677018633,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.2,5.2
,,tylerjohnson,,True,,,Johnson,,1.0,,a4f1ae80-c97d-11ec-a1a0-57a82b503f37,,Active,280,,,Arizona State,,0.0,,,,,Tyler,Tyler Johnson,8550,,00-0036427,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",2025,6,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-2,0,0,-0.8663083474182574,0,0.0,0.0625,-0.02127659574468085,0.07885638297872341,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
,,tylerjohnson,,True,,,Johnson,,1.0,,a4f1ae80-c97d-11ec-a1a0-57a82b503f37,,Active,280,,,Arizona State,,0.0,,,,,Tyler,Tyler Johnson,8550,,00-0036427,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",2025,7,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,3,60,0,0,0,47,13,2,5.357926232973114,0,1.2765957446808511,0.0967741935483871,0.12806539509536785,0.2348070668893381,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.0,9.0
2002-01-02,K,andyborregales,,True,,,Borregales,26106.0,0.0,NE,80dce1ba-c997-47e6-a37e-e92fefcbdc1b,,Active,202,,04a2a8fc-3f6e-44fd-b6dc-cb8a698697da,Miami (FL),92B0B6D72DFF9292,36.0,,23.0,,18743.0,Andy,Andy Borregales,12713,,00-0040200,K,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jgxnjxhysqwqk4fgf1ke",2025,1,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,44.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,35;44,40,,79,40,0,1,1,0,0,1.0,0,0,0,0,0,0.0,0.0
